Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;0%;14.96282387;1623.287598;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+/-2%;14.9279213;1658.053955;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+/-4%;14.87481022;1786.862549;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+/-6%;14.68308735;1988.385742;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;-6%;15.10646343;693.0481567;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;-4%;15.10005188;906.6268311;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;-2%;15.04090786;1204.756714;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+2%;14.81493187;2111.351318;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+4%;14.64956856;2667.097656;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go;+6%;14.2597065;3283.723389;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;0%;5.922516346;2166.676758;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+/-2%;5.949680805;2208.579346;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+/-4%;5.933505058;2329.00293;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+/-6%;5.920527935;2508.719727;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;-6%;5.946077347;1214.815552;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;-4%;5.942987442;1480.339966;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;-2%;5.955795765;1786.849365;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+2%;5.943564415;2630.30957;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+4%;5.924026489;3177.666016;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Rural;RUR/Trunk/80/St+Go2;+6%;5.894978046;3802.624023;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;38.16640472;646.4078979;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+/-2%;38.15972137;735.1754761;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+/-4%;38.05031204;970.9700317;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+/-6%;37.58854294;1274.97583;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;-6%;38.18581009;36.0690918;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;-4%;38.18580246;92.66630554;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;-2%;38.18279648;258.223053;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+2%;38.1366539;1212.12793;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+4%;37.91482925;1849.274048;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/Freeflow;+6%;36.99126434;2513.88208;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;12.30854416;1526.344604;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+/-2%;12.3304491;1562.728394;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+/-4%;12.29303265;1678.878784;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+/-6%;12.25161839;1844.736206;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;-6%;12.36960888;642.555603;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;-4%;12.35750484;865.1140747;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;-2%;12.35688972;1153.077271;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+2%;12.30400658;1972.379761;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+4%;12.22855568;2492.644531;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go;+6%;12.13362694;3046.916748;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;0%;5.82649374;1858.631104;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+/-2%;5.820070744;1899.311523;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+/-4%;5.820352077;2011.642334;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+/-6%;5.818859577;2186.395508;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;-6%;5.827131748;933.5466919;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;-4%;5.826894283;1168.723022;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;-2%;5.825897217;1474.638428;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+2%;5.814248085;2323.984863;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+4%;5.813810825;2854.561035;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CO2(total);Urban;URB/Local/50/St+Go2;+6%;5.81058836;3439.244629;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;0%;76.98996735;0.173341751;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+/-2%;76.83776855;0.23085767;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+/-4%;72.06789398;0.179227591;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+/-6%;68.70932007;0.197698861;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;-6%;76.99573517;0.055973455;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;-4%;76.99573517;0.074978203;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;-2%;76.99564362;0.252260834;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+2%;76.67988586;0.209454492;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+4%;67.14006805;0.283476949;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/Freeflow;+6%;60.42288208;0.339424342;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;0%;14.96282387;1.296055794;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+/-2%;14.9279213;1.417335391;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+/-4%;14.87481022;1.362146497;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+/-6%;14.68308735;1.254148483;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;-6%;15.10646343;1.303208828;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;-4%;15.10005188;1.517406344;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;-2%;15.04090786;1.628636599;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+2%;14.81493187;1.206033945;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+4%;14.64956856;1.206886888;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go;+6%;14.2597065;1.205087543;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;0%;5.922516346;1.9256742;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+/-2%;5.949680805;1.985776424;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+/-4%;5.933505058;1.999235392;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+/-6%;5.920527935;1.96008718;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;-6%;5.946077347;2.223111868;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;-4%;5.942987442;2.310803413;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;-2%;5.955795765;2.192746401;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+2%;5.943564415;1.778806448;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+4%;5.924026489;1.687667489;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Rural;RUR/Trunk/80/St+Go2;+6%;5.894978046;1.697062731;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;0%;38.16640472;0.425829202;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+/-2%;38.15972137;0.469330221;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+/-4%;38.05031204;0.301421225;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+/-6%;37.58854294;0.278875977;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;-6%;38.18581009;0.139986828;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;-4%;38.18580246;0.22747767;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;-2%;38.18279648;0.590499699;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+2%;38.1366539;0.348160833;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+4%;37.91482925;0.375364661;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/Freeflow;+6%;36.99126434;0.417764992;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;0%;12.30854416;1.337840796;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+/-2%;12.3304491;1.305039883;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+/-4%;12.29303265;1.25616014;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+/-6%;12.25161839;1.1644696;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;-6%;12.36960888;1.06823504;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;-4%;12.35750484;1.266121268;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;-2%;12.35688972;1.349487185;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+2%;12.30400658;1.260592222;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+4%;12.22855568;1.246198773;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go;+6%;12.13362694;1.260704279;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;0%;5.82649374;1.92364049;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+/-2%;5.820070744;1.935098052;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+/-4%;5.820352077;1.897200584;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+/-6%;5.818859577;1.857321858;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;-6%;5.827131748;1.630464077;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;-4%;5.826894283;1.74945569;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;-2%;5.825897217;1.869556069;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+2%;5.814248085;2.000640631;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+4%;5.813810825;2.044944763;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NO2;Urban;URB/Local/50/St+Go2;+6%;5.81058836;2.084178686;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;0%;76.98996735;0.000898376;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+/-2%;76.83776855;0.000977403;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+/-4%;72.06789398;0.001280039;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+/-6%;68.70932007;0.00167496;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;-6%;76.99573517;0.000233608;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;-4%;76.99573517;0.00029968;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;-2%;76.99564362;0.000470189;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+2%;76.67988586;0.001484616;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+4%;67.14006805;0.002260397;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/Freeflow;+6%;60.42288208;0.003116311;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;0%;14.96282387;0.002941786;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+/-2%;14.9279213;0.002961834;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+/-4%;14.87481022;0.00308941;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+/-6%;14.68308735;0.003274123;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;-6%;15.10646343;0.001968294;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;-4%;15.10005188;0.00219785;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;-2%;15.04090786;0.002516413;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+2%;14.81493187;0.003407256;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+4%;14.64956856;0.00398097;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go;+6%;14.2597065;0.004579952;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;0%;5.922516346;0.005545871;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+/-2%;5.949680805;0.005547435;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+/-4%;5.933505058;0.005637354;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+/-6%;5.920527935;0.005773545;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;-6%;5.946077347;0.004410313;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;-4%;5.942987442;0.004714166;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;-2%;5.955795765;0.005065951;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+2%;5.943564415;0.006028919;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+4%;5.924026489;0.006560542;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Rural;RUR/Trunk/80/St+Go2;+6%;5.894978046;0.007136774;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;0%;38.16640472;0.001376602;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;+/-2%;38.15972137;0.001388682;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;+/-4%;38.05031204;0.001489955;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;+/-6%;37.58854294;0.001701155;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;-6%;38.18581009;0.00053768;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;-4%;38.18580246;0.000667743;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;-2%;38.18279648;0.000952078;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;+2%;38.1366539;0.001825287;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;+4%;37.91482925;0.002312166;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/Freeflow;+6%;36.99126434;0.002864629;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;0%;12.30854416;0.003263844;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;+/-2%;12.3304491;0.003283804;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;+/-4%;12.29303265;0.003368108;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;+/-6%;12.25161839;0.003492496;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;-6%;12.36960888;0.002367745;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;-4%;12.35750484;0.00260471;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;-2%;12.35688972;0.002893771;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;+2%;12.30400658;0.003673836;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;+4%;12.22855568;0.004131506;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go;+6%;12.13362694;0.004617248;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;0%;5.82649374;0.005763322;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;+/-2%;5.820070744;0.00575443;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;+/-4%;5.820352077;0.005809368;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;+/-6%;5.818859577;0.005898294;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;-6%;5.827131748;0.004654169;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;-4%;5.826894283;0.004972758;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;-2%;5.825897217;0.005308161;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;+2%;5.814248085;0.006200699;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;+4%;5.813810825;0.006645976;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;CH4;Urban;URB/Local/50/St+Go2;+6%;5.81058836;0.007142421;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;0%;76.98996735;0.026420388;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;+/-2%;76.83776855;0.027456455;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;+/-4%;72.06789398;0.034297854;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;+/-6%;68.70932007;0.043984149;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;-6%;76.99573517;0.009311871;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;-4%;76.99573517;0.011735885;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;-2%;76.99564362;0.017150667;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;+2%;76.67988586;0.037762236;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;+4%;67.14006805;0.056859832;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;+6%;60.42288208;0.078656442;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;0%;14.96282387;0.094121404;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;+/-2%;14.9279213;0.094287179;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;+/-4%;14.87481022;0.097084545;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;+/-6%;14.68308735;0.100989789;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;-6%;15.10646343;0.069588661;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;-4%;15.10005188;0.075576834;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;-2%;15.04090786;0.083769344;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;+2%;14.81493187;0.104805097;;;
avg_demo_all_gradients[4.1];HGV;2020;REF D HB41;NMHC;Rural;RUR/Trunk/80/St+Go;+4%;14.64956856;0.11859218;;;
